image_file,pts_01_x,pts_01_y,pts_02_x,pts_02_y,pts_03_x,pts_03_y,pts_04_x,pts_04_y,pts_05_x,pts_05_y,pts_06_x,pts_06_y,pts_07_x,pts_07_y,pts_08_x,pts_08_y,pts_09_x,pts_09_y,pts_10_x,pts_10_y,pts_11_x,pts_11_y,pts_12_x,pts_12_y,pts_13_x,pts_13_y,pts_14_x,pts_14_y,pts_15_x,pts_15_y,pts_16_x,pts_16_y,pts_17_x,pts_17_y,pts_18_x,pts_18_y,pts_19_x,pts_19_y,pts_20_x,pts_20_y,pts_21_x,pts_21_y,pts_22_x,pts_22_y,pts_23_x,pts_23_y,pts_24_x,pts_24_y,pts_25_x,pts_25_y,pts_26_x,pts_26_y,pts_27_x,pts_27_y,pts_28_x,pts_28_y,pts_29_x,pts_29_y,pts_30_x,pts_30_y,pts_31_x,pts_31_y,pts_32_x,pts_32_y,pts_33_x,pts_33_y,pts_34_x,pts_34_y,pts_35_x,pts_35_y,pts_36_x,pts_36_y,pts_37_x,pts_37_y,pts_38_x,pts_38_y,pts_39_x,pts_39_y,pts_40_x,pts_40_y,pts_41_x,pts_41_y,pts_42_x,pts_42_y,pts_43_x,pts_43_y,pts_44_x,pts_44_y,pts_45_x,pts_45_y,pts_46_x,pts_46_y,pts_47_x,pts_47_y,pts_48_x,pts_48_y,pts_49_x,pts_49_y,pts_50_x,pts_50_y,pts_51_x,pts_51_y,pts_52_x,pts_52_y,pts_53_x,pts_53_y,pts_54_x,pts_54_y,pts_55_x,pts_55_y,pts_56_x,pts_56_y,pts_57_x,pts_57_y,pts_58_x,pts_58_y,pts_59_x,pts_59_y,pts_60_x,pts_60_y,pts_61_x,pts_61_y,pts_62_x,pts_62_y,pts_63_x,pts_63_y,pts_64_x,pts_64_y,pts_65_x,pts_65_y,pts_66_x,pts_66_y,pts_67_x,pts_67_y,pts_68_x,pts_68_y,age
002A16.JPG,50.8065,241.935,49.6223,285.16,54.9061,328.073,64.3529,370.239,84.0254,408.625,110.964,442.449,141.541,472.886,181.642,487.924,224.175,482.953,260.064,459.062,292.788,431.008,317.539,395.638,329.218,354.126,341.901,312.796,349.194,270.161,345.161,229.032,312.903,213.71,287.097,216.935,267.742,227.419,286.29,231.452,315.323,228.226,89.5161,214.516,129.032,192.742,163.71,202.419,203.226,229.839,159.677,215.323,128.226,205.645,125.041,253.082,149.479,238.332,176.09,258.985,148.245,258.74,151.613,247.581,307.819,268.755,287.417,250.787,260.242,265.467,286.19,272.826,286.29,259.677,195.161,258.871,188.567,305.968,173.567,335.967,182.058,352.948,216.129,366.935,243.471,357.759,253.093,347.854,242.752,308.071,241.935,262.097,193.661,351.533,235.546,354.929,135.078,381.532,176.04,385.91,200.578,387.908,209.51,392.852,221.256,388.792,238.61,390.375,264.13,392.852,246.88,415.148,227.774,424.563,203.026,427.274,184.034,423.951,161.543,411.963,182.554,401.344,208.378,403.606,228.819,403.683,229.536,402.328,208.661,402.191,187.479,399.259,208.661,402.757,221.774,345.161,16
002A18.JPG,67.1048,259.831,64.191,300.694,69.7772,341.279,80.4088,380.83,100.484,416.563,127.755,446.89,164.847,468.347,202.695,478.707,243.251,474.191,280.039,456.839,305.078,424.476,323.85,388.685,329.753,363.156,338.177,322.877,341.597,267.161,335.081,236.21,314.718,221.548,282.137,226.435,257.702,239.468,285.395,238.653,317.161,234.581,109.46,237.839,133.895,218.29,173.806,223.992,203.129,240.282,175.435,238.653,135.524,232.137,133.504,267.642,158.591,252.061,189.932,271.997,157.933,276.924,160.774,263.089,306.163,268.725,280.74,253.879,256.288,270.763,281.289,276.202,281.323,263.089,204.758,272.863,208.196,313.934,198.862,349.455,208.974,359.308,236.716,369.16,258.237,359.567,266.534,346.344,254.866,307.193,247.927,273.677,217.53,355.419,254.347,353.604,174.621,399.113,202.223,392.047,225.091,387.496,235.679,392.496,244.706,386.781,259.902,388.938,278.879,395.855,270.198,410.068,253.994,422.396,231.79,432.165,206.869,424.546,189.576,411.687,200.703,402.844,233.934,405.535,257.568,402.303,258.006,398.889,234.124,401.57,204.03,399.954,233.605,403.126,239.05,344.01,18
002A26.JPG,67.4355,258.871,76.0823,296.729,87.1844,333.939,101.523,369.971,121.222,403.4,148.604,430.707,181.523,451.076,219.091,460.175,255.33,448.736,281.205,419.971,301.616,386.94,321.983,353.883,332.609,316.73,336.665,278.218,333.565,239.516,309.371,216.935,288.903,200.0,248.581,204.839,234.371,221.774,261.79,214.516,292.435,212.097,89.2097,237.903,104.226,217.742,151.317,212.28,181.952,230.645,147.274,227.419,114.21,229.839,119.373,253.759,139.329,244.458,161.346,252.127,139.984,257.472,140.016,250.0,280.971,240.82,262.761,234.794,242.234,245.091,263.791,247.651,260.984,240.323,176.306,254.032,181.346,286.714,173.732,322.779,182.948,334.8,211.8,342.815,239.049,329.991,245.06,317.168,228.631,281.103,221.468,250.0,190.905,332.43,230.032,329.032,151.306,362.903,175.169,357.352,196.66,354.821,213.003,356.84,223.743,353.583,244.928,352.546,273.887,351.613,255.874,383.46,238.963,399.03,217.435,408.065,190.033,403.884,170.13,389.671,182.989,388.39,216.208,393.706,243.536,383.223,239.204,360.674,213.403,366.056,182.167,363.617,214.371,378.033,211.79,320.161,26
002A29.JPG,101.806,212.903,95.0807,251.504,90.6477,290.353,94.1755,329.349,108.341,365.686,129.88,398.398,157.878,425.699,191.846,445.057,228.797,457.421,265.265,445.766,289.844,415.347,315.75,386.023,333.047,350.893,347.197,314.347,354.226,275.806,365.552,235.155,349.564,223.688,327.607,217.868,322.774,225.0,335.235,227.781,348.345,233.516,180.032,195.161,202.5,185.994,244.72,191.552,269.687,212.213,231.997,199.923,203.319,195.006,179.585,228.562,217.252,216.706,240.103,241.526,209.81,242.652,213.097,227.419,338.097,266.129,321.104,247.947,293.48,254.645,317.995,267.632,314.71,256.452,258.258,249.194,258.937,288.14,238.24,310.055,246.458,322.838,276.591,339.883,294.548,333.796,303.375,320.708,293.637,291.809,299.387,256.452,261.068,323.447,291.505,330.143,188.323,345.362,223.933,347.756,250.745,352.157,267.935,360.484,277.616,358.734,285.924,361.521,292.418,365.45,279.585,390.807,262.804,401.573,251.0,405.645,224.532,393.945,205.021,376.364,219.182,373.916,256.502,388.278,271.157,384.883,275.082,367.674,265.633,366.059,227.824,356.548,261.676,376.407,291.2,317.055,29
003A20.JPG,81.7113,213.398,83.2337,247.765,88.3106,281.765,96.4245,315.195,107.242,347.795,127.632,375.309,154.452,396.653,187.349,405.23,220.418,396.537,249.542,378.39,275.431,355.783,293.773,326.987,302.569,293.74,310.408,260.278,313.698,226.039,289.905,212.655,264.202,195.558,240.368,195.938,217.781,201.502,238.627,204.478,263.213,207.012,95.8387,202.989,115.246,190.603,143.074,192.89,167.219,205.219,145.132,202.967,118.114,202.394,118.615,217.589,137.001,206.618,162.772,220.105,137.128,226.381,138.965,214.885,259.719,223.966,240.018,209.208,218.129,222.936,238.888,232.136,239.344,219.347,170.937,225.295,159.955,263.534,145.449,285.293,153.911,299.396,176.879,301.814,199.847,300.605,205.891,292.143,200.652,267.563,206.627,226.039,159.955,293.755,193.399,294.158,137.477,330.879,153.327,323.584,165.862,320.047,176.885,324.187,187.989,320.156,202.128,326.004,217.037,335.34,205.007,342.178,192.627,346.687,175.739,350.619,160.611,345.61,149.378,338.287,160.805,330.538,176.817,331.951,196.495,331.993,196.326,331.195,176.996,330.162,161.034,329.91,176.999,330.681,177.282,283.278,20
003A25.JPG,83.7342,276.138,86.0098,312.734,95.142,348.154,109.148,382.049,124.458,415.365,149.923,441.072,182.048,458.605,218.211,457.491,253.073,446.259,282.979,425.301,304.067,395.752,312.689,360.159,317.616,323.823,317.941,287.187,314.512,250.673,296.209,242.715,266.687,223.461,239.222,227.246,215.039,239.532,242.516,235.25,261.378,232.275,97.2626,263.405,111.275,241.972,143.612,238.852,168.088,248.285,139.643,248.071,114.119,251.409,118.604,276.003,137.314,260.238,165.236,269.838,139.006,278.477,137.848,268.18,269.195,255.359,246.311,243.724,222.428,259.376,249.14,263.901,245.279,253.06,175.25,273.75,173.859,311.516,165.97,330.024,169.914,344.89,198.327,346.963,224.223,340.643,228.167,322.135,216.335,301.807,211.06,268.18,180.837,341.25,214.326,337.573,159.334,385.16,173.884,373.267,190.338,367.32,204.694,369.245,216.998,364.042,229.331,367.414,247.666,376.407,231.234,387.195,218.65,392.677,206.929,396.469,186.114,396.277,171.789,392.473,183.529,380.937,205.109,379.478,222.726,376.965,222.719,374.916,204.476,376.32,184.734,378.737,204.432,377.701,195.94,331.047,25
003A35.JPG,81.7731,258.72,82.1253,300.813,83.6258,342.878,86.5958,384.807,104.683,422.415,132.902,453.534,168.206,476.221,208.658,486.893,250.317,483.099,287.671,464.689,311.723,430.26,331.184,392.975,340.085,351.993,347.415,310.545,351.238,268.639,326.441,245.494,309.909,226.483,280.979,224.83,264.447,238.055,291.43,237.683,308.625,237.402,128.888,241.361,149.76,221.553,188.459,221.109,205.76,232.269,183.442,233.096,156.992,234.749,145.504,250.579,173.486,243.058,196.693,255.626,170.941,259.439,167.737,252.107,311.503,259.161,287.559,249.976,262.819,258.813,290.514,266.24,285.112,257.066,207.413,260.373,213.069,306.964,198.294,327.505,201.537,342.641,230.728,348.767,255.954,347.326,268.567,331.109,255.954,309.487,257.008,266.159,213.069,337.956,245.503,342.281,175.177,385.186,205.725,374.857,225.669,370.562,235.517,375.267,244.606,372.251,254.397,378.202,271.06,390.146,248.802,404.034,234.995,405.949,227.845,404.625,215.141,402.329,198.037,397.85,211.905,387.44,232.169,387.688,243.687,390.134,245.801,384.016,232.53,383.003,211.988,381.396,232.169,385.525,237.214,327.505,35
003A38.JPG,85.3241,283.326,85.5415,323.667,88.561,363.879,96.9022,403.313,111.242,440.973,132.186,475.373,161.304,502.958,199.141,516.415,239.057,518.203,273.188,497.251,303.208,470.378,324.904,436.52,338.771,398.686,347.806,359.377,355.327,319.741,344.669,295.76,324.852,280.451,297.426,274.892,286.938,282.438,310.696,285.326,330.459,290.431,146.608,271.78,185.687,262.01,209.668,264.674,230.984,275.332,214.109,275.332,188.352,268.227,167.235,289.139,191.191,281.589,212.181,298.235,188.955,296.534,185.687,290.431,321.723,315.059,303.488,304.573,283.919,311.127,304.338,315.908,299.373,309.971,232.76,302.865,221.534,346.914,206.95,363.708,216.673,384.037,242.305,395.085,271.03,391.108,281.195,376.966,271.472,355.753,273.616,309.083,225.511,378.292,263.517,385.363,179.55,415.856,199.879,408.785,220.65,407.459,239.211,411.437,252.027,411.878,273.682,419.833,275.892,434.859,263.748,448.16,245.426,453.394,227.721,452.978,212.128,444.988,192.623,432.961,211.69,429.01,232.76,435.203,248.058,437.27,251.936,424.539,237.002,421.159,214.654,416.595,235.676,429.114,248.934,375.198,38
003A47.JPG,76.7495,228.603,75.2515,266.079,75.7648,303.555,80.2541,340.783,91.1037,376.48,116.919,403.307,149.435,421.756,186.027,429.362,222.774,424.24,257.594,410.634,281.307,382.043,298.281,348.681,304.869,311.835,309.153,274.576,310.973,237.12,299.262,223.812,285.954,199.325,259.338,192.937,235.915,203.051,256.676,206.778,278.502,212.101,119.868,219.021,135.855,194.134,173.867,190.219,189.603,204.648,168.842,202.519,140.629,205.713,120.49,225.49,150.778,216.46,176.085,224.792,149.711,229.808,152.825,223.818,278.726,231.958,261.581,218.955,235.518,229.244,261.406,235.8,258.517,229.147,191.732,227.538,188.538,257.881,172.568,275.98,178.956,289.288,209.831,293.015,232.721,293.547,243.9,283.433,231.124,261.607,230.06,230.2,195.63,284.361,222.607,286.094,161.39,333.471,173.596,314.584,193.584,307.083,209.299,311.646,223.227,309.901,237.346,320.963,248.691,343.586,237.617,354.489,223.63,361.12,207.702,363.282,186.948,358.765,170.777,348.765,179.791,342.463,208.767,348.909,229.258,346.47,227.178,325.717,209.299,321.76,180.591,320.687,208.032,333.467,212.493,275.448,47
003A49.JPG,76.3388,297.689,74.0989,341.555,75.7348,385.446,79.3095,429.213,92.9287,470.705,122.25,503.002,161.226,522.835,204.556,529.374,248.28,527.966,286.137,506.335,317.592,476.115,338.343,437.504,347.64,394.69,353.429,351.146,355.273,307.268,332.669,291.731,313.622,268.633,277.626,260.608,255.659,269.987,279.764,277.966,310.756,284.728,112.511,275.423,127.054,255.426,162.211,249.732,201.299,273.611,166.773,268.58,142.514,271.162,135.972,292.865,156.152,282.067,186.546,291.544,158.749,299.676,155.229,290.363,305.369,303.565,284.753,288.157,257.066,298.133,284.403,311.446,284.272,298.252,203.111,300.791,189.04,352.349,178.896,370.381,182.538,384.22,211.016,396.865,242.315,389.374,249.39,373.385,244.263,353.476,246.599,301.697,195.736,385.155,230.113,388.717,155.229,439.128,173.532,425.092,190.085,421.348,205.708,427.927,220.504,423.687,234.734,429.694,257.787,446.454,234.321,451.524,220.902,455.305,205.945,457.16,189.213,453.886,175.438,448.752,183.523,438.688,205.381,442.509,230.738,441.099,229.063,435.877,205.381,437.438,183.614,431.446,205.834,438.982,216.088,373.762,49
003A58.JPG,95.8647,213.938,98.7691,248.654,102.954,273.765,115.091,312.268,127.647,340.727,150.579,364.88,177.55,379.643,204.001,385.089,239.39,375.464,256.627,362.609,273.489,341.894,285.783,309.034,292.541,276.276,298.948,250.604,305.135,213.938,285.686,196.045,269.418,178.954,247.373,180.362,230.451,188.266,250.089,189.922,267.701,188.795,120.759,208.493,141.956,184.692,166.605,182.328,179.884,192.934,164.849,192.673,148.287,193.531,136.875,212.687,154.155,200.15,175.943,211.341,155.071,219.386,155.767,210.049,268.056,210.774,249.469,200.306,229.553,211.41,250.349,218.982,248.344,209.271,187.664,215.494,182.053,249.91,172.428,271.254,177.45,283.391,200.889,288.622,221.812,284.228,229.345,270.836,221.812,248.654,221.116,216.272,189.898,280.227,214.279,280.461,160.435,317.407,177.095,309.562,191.642,305.93,200.444,309.181,209.967,305.046,222.097,307.854,244.455,315.851,229.475,329.522,217.299,336.113,201.995,339.306,185.367,336.468,171.299,329.138,184.042,321.247,200.468,323.568,218.599,320.506,217.418,316.063,200.886,318.128,185.166,317.102,201.025,321.025,201.667,272.285,58
