image_file,pts_01_x,pts_01_y,pts_02_x,pts_02_y,pts_03_x,pts_03_y,pts_04_x,pts_04_y,pts_05_x,pts_05_y,pts_06_x,pts_06_y,pts_07_x,pts_07_y,pts_08_x,pts_08_y,pts_09_x,pts_09_y,pts_10_x,pts_10_y,pts_11_x,pts_11_y,pts_12_x,pts_12_y,pts_13_x,pts_13_y,pts_14_x,pts_14_y,pts_15_x,pts_15_y,pts_16_x,pts_16_y,pts_17_x,pts_17_y,pts_18_x,pts_18_y,pts_19_x,pts_19_y,pts_20_x,pts_20_y,pts_21_x,pts_21_y,pts_22_x,pts_22_y,pts_23_x,pts_23_y,pts_24_x,pts_24_y,pts_25_x,pts_25_y,pts_26_x,pts_26_y,pts_27_x,pts_27_y,pts_28_x,pts_28_y,pts_29_x,pts_29_y,pts_30_x,pts_30_y,pts_31_x,pts_31_y,pts_32_x,pts_32_y,pts_33_x,pts_33_y,pts_34_x,pts_34_y,pts_35_x,pts_35_y,pts_36_x,pts_36_y,pts_37_x,pts_37_y,pts_38_x,pts_38_y,pts_39_x,pts_39_y,pts_40_x,pts_40_y,pts_41_x,pts_41_y,pts_42_x,pts_42_y,pts_43_x,pts_43_y,pts_44_x,pts_44_y,pts_45_x,pts_45_y,pts_46_x,pts_46_y,pts_47_x,pts_47_y,pts_48_x,pts_48_y,pts_49_x,pts_49_y,pts_50_x,pts_50_y,pts_51_x,pts_51_y,pts_52_x,pts_52_y,pts_53_x,pts_53_y,pts_54_x,pts_54_y,pts_55_x,pts_55_y,pts_56_x,pts_56_y,pts_57_x,pts_57_y,pts_58_x,pts_58_y,pts_59_x,pts_59_y,pts_60_x,pts_60_y,pts_61_x,pts_61_y,pts_62_x,pts_62_y,pts_63_x,pts_63_y,pts_64_x,pts_64_y,pts_65_x,pts_65_y,pts_66_x,pts_66_y,pts_67_x,pts_67_y,pts_68_x,pts_68_y,age
001A29.JPG,55.7484,286.439,61.2559,336.767,70.9472,386.457,82.7583,435.629,101.016,482.835,128.017,525.241,172.764,548.604,222.42,554.367,272.518,547.188,316.028,523.024,342.862,480.478,354.359,431.251,362.573,381.286,369.788,331.171,376.632,281,352.158,261.058,323.152,218.455,263.166,228.118,235.226,255.619,269.578,249.667,313.181,242.023,76.5968,276.468,105.603,223.894,157.326,228.848,188.09,250.181,143.526,250.519,106.51,250.181,117.614,282.956,141.398,268.08,177.408,281.425,141.905,286.23,139.142,275.561,319.652,279.125,295.303,265.987,263.714,281.503,296.869,285.91,293.239,272.842,198.061,286.439,191.803,340.585,176.306,368.926,189.903,385.242,223.442,394.306,251.542,388.868,267.858,359.861,251.104,336.675,243.384,284.626,199.583,381.098,247.22,380.106,152.739,431.471,182.635,424.882,207.269,423.121,223.476,428.239,241.672,420.847,260.964,424.834,289.613,428.752,261.927,443.234,243.338,454.582,220.632,462.074,193.862,457.458,175.023,447.319,196.302,438.09,223.76,440.465,246.288,435.834,248.688,433.004,224.044,437.053,198.457,434.319,223.76,439.043,225.255,368.019,29
001A33.JPG,65.7194,246.555,61.1543,301.253,66.3633,355.767,77.624,409.495,95.2431,461.37,124.922,507.444,169.752,536.385,224.455,533.596,278.083,522.272,325.206,494.797,360.566,453.129,378.869,401.603,393.233,348.649,403.004,294.639,410.171,240.21,351.252,222.987,309.555,174.039,244.29,182.197,208.939,210.297,253.355,201.232,308.648,198.513,65.7194,222.987,74.7839,183.103,133.475,184.627,161.803,210.297,127.679,207.025,93.0274,202,92.195,239.833,117.152,229.969,141.269,234.829,118.628,241.473,117.387,236.584,315.62,234.399,274.891,224.785,244.806,235.22,276.983,242.296,274.203,230.239,160.897,241.116,150.019,294.597,139.142,335.387,149.701,357.049,172.681,363.487,212.565,358.048,231.6,326.323,208.939,302.755,216.19,241.116,158.708,355.203,198.968,348.077,122.826,406.997,150.829,398.772,170.701,399.312,182.652,402.465,199.533,397.863,230.938,397.461,273.297,404.277,245.186,422.354,221.629,439.629,192.623,446.881,154.552,441.442,137.67,424.806,159.489,418.412,188.997,423.313,227.952,416.653,228.677,406.44,188.09,410.623,163.169,407.59,189.903,416.968,156.365,333.574,33
001A40.JPG,59.3742,246.555,55.4613,279.81,60.1354,313.498,71.1817,345.547,88.1953,374.982,110.128,400.641,142.821,408.688,176.349,402.981,208.623,392.707,235.672,372.146,253.237,343.515,262.229,310.722,267.196,277.138,269.691,243.213,273.297,209.39,221.629,193.981,193.831,168.387,151.032,181.718,136.423,204.858,165.766,194.347,195.935,182.419,53.9355,224.8,50,195.75,85.0806,193.645,107.416,213.016,84.379,210.484,59.121,205.573,70.2292,238.656,80.9174,225.697,100.002,231.16,85.3204,238.616,84.7548,232.958,200.786,220.006,177.106,210.115,160.655,224.003,181.456,229.128,180.839,218.455,109.637,232.234,104.024,265.21,100.98,283.072,97.3968,302.216,123.732,311.819,141.911,303.097,153.839,280.645,138.403,268.718,136.423,231.145,106.637,302.202,140.121,296.804,97.4452,340.826,107.869,332.941,119.748,332.646,131.665,333.262,148.538,328.528,166.69,327.648,179.798,331.863,170.383,339.297,157.519,345.863,137.537,352.346,121.397,350.696,110.986,348.046,116.541,341.038,134.811,341.86,159.26,335.803,159.054,331.941,133.343,338.085,115.647,336.947,134.601,340.602,108.323,293.69,40
001A43a.JPG,81.5726,209.782,85.1419,250.059,90.1022,290.188,94.2711,330.39,107.615,368.398,133.084,399.409,169.144,417.283,208.948,422.624,248.37,413.997,284.599,396.709,305.393,362.442,318.891,324.368,325.454,284.486,330.282,244.37,326.435,204.169,319.419,188.032,299.073,164.879,263.29,167.685,240.137,183.121,263.994,182.061,294.863,177.508,107.532,194.347,124.371,166.282,164.363,166.984,191.726,181.718,162.96,182.419,131.387,179.613,131.992,203.547,155.337,189.64,181.479,207.386,154.368,213.873,153.839,202.065,298.118,203.502,272.777,190.128,248.936,208.834,275.491,212.93,271.71,201.363,198.04,209.081,198.04,245.565,186.815,270.823,194.532,287.661,224.702,295.379,251.363,290.468,258.379,275.032,243.645,250.476,239.435,207.677,205.298,289.09,239.982,288.998,172.782,333.266,188.144,323.411,207.527,320.235,221.325,324.849,234.835,321.154,252.677,326.609,264.694,332.565,254.81,337.575,241.349,343.547,223.535,348.6,204.166,346.119,187.963,342.127,196.257,332.079,220.773,334.055,247.912,330.71,246.892,328.487,220.589,331.109,193.521,327.978,220.957,332.582,224,273.629,43
001A43b.JPG,77.3952,195.585,77.2274,233.913,78.5903,272.218,79.7097,310.525,87.705,347.84,110.944,377.919,145.118,392.592,183.438,393.402,221.47,389.709,256.15,373.771,282.538,346.463,294.08,310.097,300.509,272.309,306.807,234.5,310.684,196.371,275.337,180.661,254.915,153.955,210.507,152.613,193.647,170.45,216.529,165.466,247.06,166.523,86.821,176.734,92.5472,152.106,128.452,154.74,150.445,172.021,126.095,166.523,100.96,163.381,101.325,195.618,120.873,182.077,147.798,194.678,121.602,199.256,119.026,189.302,255.753,196.297,231.447,184.466,208.833,195.162,232.238,201.01,229.779,189.302,155.944,193.229,145.732,236.431,136.306,252.14,147.303,266.279,170.082,270.206,193.647,267.85,204.644,248.998,194.342,234.876,191.29,194.015,154.373,259.995,181.865,259.21,131.594,310.266,143.613,300.011,159.874,295.021,170.985,299.745,184.224,295.07,200.505,302.125,216.426,313.408,202.126,314.739,187.357,319.314,171.9,323.346,154.542,320.379,141.656,316.545,149.291,307.843,171.534,310.539,186.353,308.667,188.148,305.888,171.717,307.612,149.343,304.444,171.717,309.442,163.013,245.856,43
002A03.JPG,42.5484,280.645,52.4373,317.368,63.4572,353.758,76.5942,389.175,96.7914,421.355,125.738,445.456,160.97,459.72,198.112,462.942,233.611,449.423,266.142,430.055,289.073,399.958,301.371,364.074,310.138,327.069,315.524,289.457,319.161,251.613,294.161,229.839,261.097,212.097,232.065,214.516,207.065,229.032,233.677,224.194,259.484,224.194,65.9355,251.613,99.8065,231.452,121.581,230.645,144.161,237.097,126.419,239.516,94.9677,241.129,92.555,270.866,117.058,255.247,146.533,269.509,118.008,278.769,117.548,266.935,262.697,255.157,233.668,244.105,206.314,263.498,237.192,266.34,234.484,254.839,153.032,270.968,156.258,303.226,144.968,328.226,155.452,336.29,181.258,337.097,209.484,332.258,216.742,320.161,197.387,296.774,194.968,263.71,162.378,328.67,194.339,325,128.032,373.387,151.496,363.416,170.361,360.205,180.224,361.325,197.932,357.291,218.11,356.998,240.129,362.903,224.593,387.154,205.447,398.612,185.603,403.69,164.362,401.53,145.448,391.973,157.421,387.366,183.81,387.103,212.98,381.233,208.79,365.425,180.672,369.171,157.818,370.092,182.465,377.913,176.419,308.871,3
002A04.JPG,44.1613,266.935,52.7751,306.049,64.9104,343.389,78.9674,381.105,102.492,413.027,131.675,440.052,167.055,458.124,205.906,462.931,244.45,453.458,275.336,428.85,300.726,398.196,315.109,361.357,323.889,322.514,330.337,283.232,333.677,243.548,302.226,216.935,266.744,199.471,231.258,207.258,212.71,222.581,237.517,217.041,265.902,211.174,62.7097,239.516,93.2968,218.351,123.387,216.887,147.387,232.258,122.279,229.147,95.02,230.421,96.3138,259.852,117.929,241.756,148.899,255.615,122.002,267.084,122.387,251.613,271.137,247.829,244.341,234.4,220.084,252.9,246.268,258.98,244.968,244.355,160.29,260.484,157.065,303.226,149,329.839,158.677,340.323,186.097,341.935,212.71,334.677,215.935,311.29,207.871,296.774,201.419,255.645,169.161,333.871,202.226,329.839,144.164,387.267,156.779,375.014,174.467,367.943,185.92,370.603,199.184,364.137,218.084,368.863,236.668,379.576,226.187,390.289,210.559,398.919,190.728,405.144,171.793,402.549,156.618,396.47,167.058,383.943,188.025,383.317,213,379.16,211.694,376.764,187.609,380.407,167.358,381.427,188.341,381.679,180.452,312.903,4
002A05.JPG,61.0968,251.613,67.421,290.682,73.5364,329.784,83.1452,368.113,102.961,402.199,130.872,430.111,165.215,449.55,203.706,456.945,241.529,445.894,275.35,425.632,303.685,398.094,321.53,363.047,331.086,324.678,335.053,285.312,339.323,245.968,327.226,216.129,308.841,194.492,275.115,191.988,251.419,207.258,279.645,204.032,308.677,208.065,89.3226,217.742,119.724,198.066,146.048,196.131,175.613,214.516,143.405,208.632,115.935,210.484,119.968,247.581,143.945,230.359,172.277,244.819,146.709,253.888,144.161,241.935,292.548,242.742,269.79,227.478,244.161,244.355,270.878,250.671,265.129,237.097,187.71,247.581,188.516,285.484,179.645,311.29,186.097,323.387,211.097,324.194,232.871,323.387,244.161,311.29,234.484,284.677,231.258,246.774,197.62,315.751,223.5,316.115,163.516,373.185,184.551,362.838,205.968,357.797,211.702,361.29,223.092,356.953,238.202,362.299,252.831,369.556,245.955,377.485,231.353,382.356,212.105,385.282,196.198,384.151,180.041,380.692,189.056,372.211,211.903,372.782,235.452,371.447,235.285,368.308,211.702,368.952,188.937,369.188,211.903,370.565,213.516,302.419,5
002A07.JPG,71.2597,251.5,77.5532,291.937,84.7499,332.216,95.8261,371.381,118.15,405.599,147.431,433.993,182.333,455.292,221.249,467.541,261.671,464.945,295.477,442.706,323.825,413.453,342.9,377.295,356.311,338.73,360.915,298.092,361.702,257.179,356.834,227.161,330.873,209.313,301.666,210.124,283.818,227.161,308.968,223.916,328.439,219.86,114.258,232.84,149.144,208.502,184.84,207.69,222.16,225.539,181.595,218.237,145.087,220.671,146.057,251.581,176.624,238.19,203.994,256.397,175.105,258.802,174.294,249.066,329.25,256.368,303.32,243.29,276.516,256.368,304.1,261.235,297.61,253.123,218.915,257.179,221.348,296.932,209.99,322.082,221.348,335.063,250.555,342.365,274.894,337.497,285.012,325.805,272.46,295.31,267.592,257.179,230.273,331.006,269.215,332.629,172.671,367.515,207.142,363.741,230.685,362.6,243.253,366.703,258.31,362.842,276.333,365.162,293.553,369.137,280.75,393.698,264.131,403.129,242.442,407.268,224.749,404.888,202.82,395.328,218.693,386.767,242.442,391.042,263.311,387.542,262.756,373.104,241.631,374.005,220.925,371.938,242.203,382.689,255.423,318.026,7
002A12.JPG,41.4871,232.84,36.7607,273.951,37.2428,315.297,39.7649,356.589,49.7935,396.656,72.0319,431.087,102.821,458.402,142.748,467.667,183.272,460.213,220.804,442.875,253.796,418.189,275.032,382.951,288.261,343.743,304.715,305.774,318.948,266.915,293.798,238.519,261.24,211.44,222.307,214.79,202.123,222.294,226.461,225.539,255.668,223.105,52.8452,206.068,88.5419,186.597,120.456,201.795,138.031,219.86,115.315,213.369,86.1081,198.766,76.2756,241.894,102.012,229.587,127.86,248.382,100.084,254.793,103.956,240.142,251.488,266.331,228.663,248.708,198.861,260.476,225.439,272.614,227.273,257.179,142.898,249.877,134.204,289.892,119.371,326.95,125.05,336.685,146.144,344.798,166.229,345.439,183.463,332.629,176.973,292.065,184.274,255.556,129.606,331.09,161.303,334.945,90.9758,372.382,112.158,371.003,129.939,369.838,138.897,374.516,153.358,371.34,171.791,377.985,197.255,386.985,176.782,398.115,159.363,402.134,137.073,403.247,119.765,397.777,105.58,389.327,120.936,380.466,139.125,384.549,165.814,385.054,164.929,384.074,139.353,381.813,123.205,379.942,139.125,382.953,142.898,319.648,12
002A15.JPG,76,299.519,93.0096,335.193,113.959,368.706,138.065,399.933,169.608,423.62,204.842,441.508,242.129,453.567,281.218,448.963,312.297,426.056,331.212,391.353,344.651,354.366,348.959,315.113,343.7,276.015,336.624,237.131,325.735,199.135,297.987,192.606,265.832,185.302,230.161,201.155,213.11,227.7,238.41,210.561,264.526,198.319,82.529,272.587,91.1424,247.121,126.855,239.173,161.694,247.287,124.152,255.448,102.116,257.081,118.439,290.542,136.233,266.454,170.671,274.219,144.96,289.778,143.739,274.219,286.782,223.138,247.922,224.351,231.063,248.667,258.224,245.215,253.916,232.597,179.648,273.403,193.391,307.265,193.943,342.627,207.757,351.744,233.726,348.981,254.17,334.063,258.314,315.829,238.146,296.491,218.823,257.081,210.661,343.59,244.939,328.9,198.364,396.499,214.759,382.425,226.819,372.464,242.566,372.464,256.38,360.308,274.834,357.578,292.847,355.888,283.213,373.263,273.194,388.478,257.167,401.825,236.011,405.731,219.834,402.336,228.786,387.32,249.473,383.791,266.48,370.82,266.698,368.836,247.539,380.2,229.17,384.732,248.644,381.581,222.903,324.003,15
